candidate_id,firstname,lastname,email,password,skills,location,education,preferredJobTitle,experience,preferredJobType,preferredWorkType,softSkills
4742,Aroush,Ashraf,aroushashraf.25@outlook.com,&P_$PPCut1,"Kubernetes, Kubernetes, DevOps, Docker, DevOps",Islamabad,Masters,DevOps Engineer,3,Part-time,Remote,"Communication, Adaptability, Problem Solving, Teamwork"
4743,Ateeq,Haq,ateeqhaq.24@outlook.com,_G7aT))goV,"Google Cloud, Azure, IaC, Azure",Hyderabad,Bachelors,Cloud Engineer,3,Full-time,Remote,"Adaptability, Teamwork"
4744,Ajwa,Zaman,ajwazaman.70@hotmail.com,^8OZ__C$jL,"requirements gathering, stakeholder management, requirements gathering, process improvement, requirements gathering, process improvement",Quetta,PhD,Business Analyst,5,Contract,Onsite,"Adaptability, Teamwork, Problem Solving"
4745,P.alizai,Wali,p.alizaiwali.80@hotmail.com,M9Wl28Ms%1,"analytics, python, python, data, R, data",Karachi,PhD,Data Scientist,17,Contract,Remote,"Teamwork, Problem Solving"
4746,Laiba,Shabbir,laibashabbir.78@outlook.com,@j38CWTte4,"stakeholder management, process improvement, stakeholder management, process improvement",Quetta,Masters,Business Analyst,2,Part-time,Onsite,"Communication, Adaptability"
4747,Fizza,Aslam,fizzaaslam.38@gmail.com,$XKbTm9mo9,"python, data, data",Lahore,PhD,Data Scientist,17,Contract,Onsite,"Problem Solving, Teamwork, Adaptability"
4748,Khan,Waris,khanwaris.71@outlook.com,%UgFWjjYY0,"Kubernetes, Kubernetes, Docker, automation, DevOps",Abbottabad,Masters,DevOps Engineer,10,Contract,Onsite,"Teamwork, Communication, Problem Solving"
4749,Huma,Bhatti,humabhatti.49@hotmail.com,e65M)bFe^S,"PostgreSQL, SQL, Oracle, MySQL",Bahawalpur,Masters,Database Administrator,9,Part-time,Onsite,"Teamwork, Adaptability"
4750,Aleena,Saeed,aleenasaeed.60@outlook.com,$iadFq4^2M,"OpenCV, OpenCV, object detection, image processing, object detection",Gujranwala,Masters,Computer Vision Engineer,2,Full-time,Onsite,Communication
4751,Eishal,Bahadur,eishalbahadur.82@outlook.com,sJ8383Na)),"coding, coding, data structure, data structure, data structure",Nawabshah,PhD,Software Engineer,12,Contract,Remote,"Adaptability, Communication"
4752,Naila,Arshad,nailaarshad.26@outlook.com,P)ix8vLd#n,"computer vision, deep learning, machine learning",Hyderabad,PhD,AI Engineer,11,Contract,Onsite,"Problem Solving, Adaptability"
4753,Asim,Yar,asimyar.75@hotmail.com,%JT5EW9gQ#,"coding, data structure, algorithm, algorithm, algorithm, programming",Islamabad,Intermediate,Software Engineer,2,Full-time,Remote,"Teamwork, Adaptability, Communication, Problem Solving"
4754,Nazy,Tanveer,nazytanveer.48@gmail.com,I!L%RJeX)1,"3D modeling, C#, Unreal Engine",Islamabad,PhD,Game Developer,6,Full-time,Onsite,"Problem Solving, Adaptability, Teamwork"
4755,Owais,Akhtar,owaisakhtar.10@gmail.com,4%7tLsSo*c,"SIEM, risk assessment, risk assessment, threat intelligence",Nawabshah,PhD,Cybersecurity Analyst,13,Part-time,Onsite,"Adaptability, Communication, Problem Solving, Teamwork"
4756,Usman,Samad,usmansamad.40@gmail.com,1n7SmFjf#R,"HTML, HTML, CSS, JavaScript, frontend, HTML",Karachi,Bachelors,Frontend Developer,2,Full-time,Onsite,"Communication, Teamwork"
4757,Minahel,Ullah,minahelullah.68@gmail.com,*KH1Z(Sg(8,"image processing, object detection, image processing, object detection",Lahore,Intermediate,Computer Vision Engineer,1,Internship,Onsite,Problem Solving
4758,Karen,Alhaq,karenalhaq.86@outlook.com,^a5BA5gT9a,"pytest, testing, automation",Islamabad,PhD,Quality Assurance Engineer,16,Contract,Remote,"Adaptability, Teamwork"
4759,Ateeq,Mohamed,ateeqmohamed.92@hotmail.com,a9&0M(mStw,"agile, PRINCE2, agile, agile, PRINCE2",Hyderabad,Intermediate,IT Project Manager,0,Part-time,Onsite,"Communication, Teamwork"
4760,Shehzad,Ghulam,shehzadghulam.46@gmail.com,p9f1a_Jvo$,"analytics, R, machine learning, analytics, analytics, R",Islamabad,Bachelors,Data Scientist,0,Full-time,Remote,"Teamwork, Adaptability, Problem Solving, Communication"
4761,Haris,Zubair,hariszubair.57@outlook.com,D&4MujsgBu,"Sketch, Adobe XD, Adobe XD, Figma, Adobe XD, Figma",Sukkur,Masters,UI/UX Designer,0,Internship,Onsite,"Problem Solving, Communication, Teamwork"
4762,Yasir,Qasim,yasirqasim.94@outlook.com,jA^RQ0b%%2,"coding, algorithm, coding, algorithm, programming",Abbottabad,Intermediate,Software Engineer,2,Full-time,Remote,"Communication, Teamwork, Problem Solving, Adaptability"
4763,Shaukat,Shahzad,shaukatshahzad.67@gmail.com,I0k&KtJwg*,"machine learning, python, analytics",Lahore,Intermediate,Data Scientist,0,Contract,Onsite,"Communication, Adaptability, Teamwork"
4764,Salam,Kamal,salamkamal.74@gmail.com,hBE(6HnyvX,"deep learning, deep learning, deep learning",Quetta,Intermediate,Machine Learning Engineer,0,Full-time,Onsite,"Communication, Problem Solving, Teamwork, Adaptability"
4765,Bilal,Jabar,bilaljabar.47@outlook.com,+5YF&t0UuE,"switching, firewall configuration, network troubleshooting, DHCP",Sialkot,Masters,Network Administrator,8,Part-time,Remote,"Communication, Teamwork"
4766,Haseeb,Mirza,haseebmirza.78@outlook.com,_8MdxJJpvl,"computer vision, computer vision, computer vision, machine learning, deep learning",Gujranwala,Masters,Machine Learning Engineer,2,Part-time,Remote,"Problem Solving, Teamwork, Communication"
4767,Eishal,Qasim,eishalqasim.65@outlook.com,!4^ltr2p7C,"HTML, backend, CSS, web, JavaScript, web",Multan,Masters,Backend Developer,1,Contract,Onsite,"Communication, Adaptability, Teamwork"
4768,Anum,Bilal,anumbilal.77@outlook.com,P+Aj8kApjQ,"identity and access management, security risk assessment, threat modeling, threat modeling, security protocols, security governance",Gujranwala,Masters,Security Architect,9,Part-time,Onsite,"Teamwork, Adaptability"
4769,Mian,Saleem,miansaleem.81@hotmail.com,Y_yozfKx*2,"data structure, programming, data structure, programming, coding, data structure",Peshawar,Masters,Software Engineer,4,Full-time,Onsite,"Teamwork, Communication, Problem Solving, Adaptability"
4770,Sunny,Ayaz,sunnyayaz.95@hotmail.com,t&Y5FJ#bwq,"threat intelligence, risk assessment, malware analysis, vulnerability assessment",Faisalabad,Bachelors,Cybersecurity Analyst,0,Internship,Onsite,Problem Solving
4771,Maryam,Majeed,maryammajeed.32@hotmail.com,L+s8!Ktw)8,"python, data, statistics",Quetta,Intermediate,Data Scientist,2,Part-time,Remote,Communication
4772,Noor,Shaikh,noorshaikh.12@outlook.com,f(#z6^UnNP,"scrum, PRINCE2, PMP, PMP",Nawabshah,Masters,IT Project Manager,7,Contract,Remote,"Problem Solving, Adaptability, Communication"
4773,Salam,Muhammad,salammuhammad.46@outlook.com,wD(93FIf_q,"NoSQL, MySQL, NoSQL, PostgreSQL, PostgreSQL, PostgreSQL",Abbottabad,Bachelors,Database Administrator,5,Full-time,Onsite,Communication
4774,Saif,Hussain,saifhussain.16@outlook.com,#AsHTj@oe7,"web, frontend, CSS, CSS, HTML",Lahore,Masters,Web Developer,10,Full-time,Remote,"Communication, Teamwork, Adaptability"
4775,Ali,Wahab,aliwahab.59@outlook.com,$06EcmspNk,"helpdesk, troubleshooting, ticketing, helpdesk",Quetta,PhD,IT Support Specialist,8,Contract,Remote,Problem Solving
4776,Muhammad,Ismail,muhammadismail.80@outlook.com,D42&d7_x(0,"security risk assessment, security governance, security compliance",Hyderabad,Intermediate,Security Architect,2,Part-time,Onsite,"Teamwork, Problem Solving, Adaptability"
4777,Idrees,Shareef,idreesshareef.45@outlook.com,B!3K(PNfYy,"Linux, security, security, security",Bahawalpur,Bachelors,System Administrator,0,Full-time,Remote,"Problem Solving, Teamwork, Communication, Adaptability"
4778,Abby,Hashim,abbyhashim.34@outlook.com,#v6w*1DxN0,"scrum, agile, scrum, scrum",Sialkot,Masters,IT Project Manager,2,Part-time,Remote,"Problem Solving, Teamwork, Adaptability"
4779,Shayan,ur,shayanur.44@outlook.com,ZF3n!9KtjY,"process improvement, process improvement, requirements gathering",Islamabad,Masters,Business Analyst,2,Contract,Remote,"Adaptability, Communication, Problem Solving"
4780,Muzammal,Noor,muzammalnoor.77@gmail.com,!14O7yf$%z,"wireless security, vulnerability assessment, penetration testing",Nawabshah,PhD,Ethical Hacker,0,Contract,Onsite,"Communication, Teamwork, Problem Solving"
4781,Zarish,Uddin,zarishuddin.60@gmail.com,MI3&OINp^8,"backend, web, CSS, backend, backend, web",Hyderabad,PhD,Frontend Developer,0,Internship,Onsite,Teamwork
4782,Ahmed,Asen,ahmedasen.59@outlook.com,_XYQmM8ZK2,"Google Cloud, cloud, cloud, Google Cloud",Sukkur,Masters,Cloud Engineer,6,Part-time,Remote,Adaptability
4783,Aafea,Shahid,aafeashahid.27@outlook.com,@AF1ostq20,"security policies, threat detection, incident escalation, threat detection",Lahore,PhD,Security Operations Center (SOC) Analyst,14,Part-time,Remote,"Teamwork, Communication, Adaptability"
4784,Humna,Shakoor,humnashakoor.85@gmail.com,5vqZtRAv$m,"MySQL, NoSQL, MySQL, Oracle",Islamabad,PhD,Database Administrator,2,Part-time,Remote,Adaptability
4785,Amir,Gul,amirgul.78@gmail.com,&(@4rIovX+,"secure coding practices, threat modeling, security compliance, secure coding practices",Peshawar,PhD,Security Architect,10,Contract,Remote,"Adaptability, Communication"
4786,Aroush,Haneef,aroushhaneef.80@hotmail.com,%Z4A*0m+Z%,"PMP, PRINCE2, agile",Faisalabad,Intermediate,IT Project Manager,1,Part-time,Onsite,Adaptability
4787,Flower,Rizwan,flowerrizwan.34@outlook.com,^_7B^Fjhgz,"pytest, JUnit, JUnit",Bahawalpur,Intermediate,Quality Assurance Engineer,2,Part-time,Remote,"Teamwork, Problem Solving, Adaptability, Communication"
4788,Mian,Ijaz,mianijaz.50@outlook.com,8MBYyYg8%J,"CNN, object detection, OpenCV, image processing",Peshawar,Intermediate,Computer Vision Engineer,0,Internship,Onsite,Adaptability
4789,Minahil,Jan,minahiljan.80@outlook.com,i#97BePH@1,"PostgreSQL, Oracle, MySQL, Oracle, PostgreSQL",Rawalpindi,Masters,Database Administrator,9,Full-time,Onsite,"Communication, Teamwork, Problem Solving"
4790,Idrees,Gohar,idreesgohar.70@gmail.com,_6Ih6Nh4$K,"customer service, ticketing, helpdesk, ticketing, ticketing, customer service",Karachi,Bachelors,IT Support Specialist,4,Full-time,Onsite,"Communication, Teamwork, Adaptability, Problem Solving"
4791,Bilal,Rasool,bilalrasool.36@hotmail.com,8$G1Swmu^l,"backend, CSS, HTML, CSS, web",Hyderabad,Bachelors,Frontend Developer,1,Full-time,Remote,"Problem Solving, Adaptability, Teamwork, Communication"
4792,Ajwa,Malik,ajwamalik.97@outlook.com,fJ@3gTJui!,"Hadoop, Hive, MapReduce, Hadoop, Hive",Karachi,Bachelors,Big Data Engineer,3,Part-time,Remote,Problem Solving
4793,Shaukat,Majid,shaukatmajid.98@gmail.com,@rMihx71i1,"CNN, CNN, OpenCV, OpenCV",Multan,Masters,Computer Vision Engineer,4,Full-time,Remote,"Adaptability, Teamwork, Problem Solving"
4794,Minahil,Mughal,minahilmughal.30@outlook.com,!8Qq3sCwB6,"automation, Selenium, Selenium",Hyderabad,Intermediate,Quality Assurance Engineer,0,Part-time,Onsite,"Teamwork, Adaptability, Communication, Problem Solving"
4795,Thinker,Din,thinkerdin.62@gmail.com,LC2ZtZz%_),"web, web, frontend, frontend, CSS, HTML",Gujranwala,Masters,Web Developer,4,Part-time,Remote,"Problem Solving, Adaptability, Teamwork, Communication"
4796,Asim,Alhaq,asimalhaq.67@hotmail.com,+0sl+ZAi2o,"machine learning, computer vision, machine learning, deep learning, machine learning",Quetta,Masters,AI Engineer,9,Full-time,Remote,"Communication, Teamwork"
4797,Zahid,Fatima,zahidfatima.62@hotmail.com,#1w4P2Vje9,"machine learning, deep learning, deep learning, deep learning, NLP, NLP",Quetta,Masters,Machine Learning Engineer,10,Contract,Onsite,"Problem Solving, Teamwork, Communication, Adaptability"
4798,Shayan,Ayaz,shayanayaz.89@hotmail.com,#J6bSoctRq,"penetration testing, SIEM, incident response, risk assessment",Sukkur,PhD,Cybersecurity Analyst,17,Full-time,Onsite,"Teamwork, Problem Solving, Communication"
4799,Sohail,Rafiq,sohailrafiq.96@gmail.com,8h@3WNo7++,"blockchain, ethereum, ethereum, hyperledger, blockchain, ethereum",Quetta,Bachelors,Blockchain Developer,3,Part-time,Onsite,"Communication, Problem Solving, Adaptability, Teamwork"
4800,Owais,Rehman,owaisrehman.49@hotmail.com,kqQNsXlg@0,"Google Cloud, cloud, cloud, IaC, Google Cloud",Sialkot,Masters,Cloud Engineer,2,Part-time,Remote,"Communication, Adaptability"
4801,Dua,Qadir,duaqadir.98@outlook.com,aC1vTgi9&a,"Unreal Engine, Unity, 3D modeling",Multan,PhD,Game Developer,3,Full-time,Onsite,"Teamwork, Problem Solving"
4802,Tariq,Ibrahim,tariqibrahim.75@hotmail.com,ig^^7P7lWw,"Selenium, automation, Selenium, automation",Bahawalpur,Masters,Quality Assurance Engineer,7,Full-time,Remote,"Adaptability, Teamwork"
4803,Zafar,Khaw,zafarkhaw.42@gmail.com,_(3SPgv$1F,"PostgreSQL, PostgreSQL, MySQL, PostgreSQL, SQL, PostgreSQL",Multan,Masters,Database Administrator,7,Contract,Remote,Adaptability
4804,Waseem,Akbar,waseemakbar.14@gmail.com,3FZ_iJs9$a,"wireless networking, network security protocols, switching, DNS, network troubleshooting, network monitoring",Lahore,Intermediate,Network Administrator,2,Part-time,Remote,"Communication, Problem Solving, Adaptability, Teamwork"
4805,Rohail,Muhammad,rohailmuhammad.43@gmail.com,(Q&4W#hZR),"PostgreSQL, MySQL, MySQL, SQL, PostgreSQL",Hyderabad,Masters,Database Administrator,10,Full-time,Onsite,"Adaptability, Communication, Problem Solving"
4806,Rashid,Amir,rashidamir.77@gmail.com,Q9x0Ds!5m@,"computer vision, computer vision, NLP, NLP, computer vision",Gujranwala,Intermediate,AI Engineer,1,Internship,Onsite,"Communication, Teamwork"
4807,Talha,Bukhari,talhabukhari.20@outlook.com,(6aCauPu*l,"Adobe XD, Adobe XD, Figma, Sketch",Karachi,Intermediate,UI/UX Designer,1,Part-time,Remote,"Communication, Problem Solving, Adaptability, Teamwork"
4808,Jahanzaib,Tahir,jahanzaibtahir.21@gmail.com,ste5YxE5Z),"requirements gathering, requirements gathering, requirements gathering, process improvement, requirements gathering",Sialkot,Intermediate,Business Analyst,0,Part-time,Onsite,"Adaptability, Teamwork, Problem Solving, Communication"
4809,Asad,Shahzad,asadshahzad.47@hotmail.com,!V%47QlCiu,"Android, Android, iOS, Kotlin, Kotlin",Lahore,Bachelors,Mobile App Developer,3,Part-time,Remote,"Problem Solving, Communication"
4810,Ayesha,Javed,ayeshajaved.31@outlook.com,!i3sHpsLc#,"Hadoop, Spark, Hive, MapReduce, MapReduce, MapReduce",Abbottabad,Bachelors,Big Data Engineer,1,Contract,Remote,"Adaptability, Problem Solving, Teamwork, Communication"
4811,Naila,Satar,nailasatar.65@hotmail.com,c)15ELwo@J,"network security design, encryption standards, secure coding practices",Abbottabad,Masters,Security Architect,6,Part-time,Remote,"Teamwork, Problem Solving, Communication, Adaptability"
4812,Habib,Rasool,habibrasool.22@hotmail.com,^Z8+HaXClQ,"automation, QA, automation, pytest",Abbottabad,Intermediate,Quality Assurance Engineer,0,Full-time,Remote,"Teamwork, Communication, Problem Solving"
4813,Sidra,Tariq,sidratariq.41@outlook.com,x^F11ZvRrv,"penetration testing, risk assessment, risk assessment, SIEM, incident response",Rawalpindi,Bachelors,Cybersecurity Analyst,3,Contract,Onsite,"Communication, Teamwork"
4814,Khan,Bukhari,khanbukhari.39@hotmail.com,16ad(WJI)f,"computer vision, NLP, deep learning, machine learning, computer vision",Abbottabad,Intermediate,AI Engineer,0,Full-time,Remote,"Teamwork, Adaptability"
4815,Karen,Zulfiqar,karenzulfiqar.48@hotmail.com,5#j8EdzP!2,"testing, JUnit, automation, JUnit",Abbottabad,Bachelors,Quality Assurance Engineer,3,Full-time,Onsite,"Teamwork, Adaptability"
4816,Tabinda,Musa,tabindamusa.90@outlook.com,1hHd(Q!p#_,"JavaScript, backend, frontend, backend, JavaScript",Karachi,PhD,Web Developer,16,Full-time,Onsite,"Teamwork, Problem Solving, Adaptability, Communication"
4817,Karen,Ishfaq,karenishfaq.40@gmail.com,!&9UtISzME,"log analysis, threat detection, security procedures, incident escalation, security monitoring",Sukkur,PhD,Security Operations Center (SOC) Analyst,9,Part-time,Remote,"Problem Solving, Communication, Teamwork, Adaptability"
4818,Minahil,Shakeel,minahilshakeel.85@hotmail.com,(pWIDnp6O2,"algorithm, algorithm, data structure",Islamabad,Intermediate,Software Engineer,2,Contract,Remote,"Teamwork, Adaptability, Communication"
4819,Ayesha,Ramzan,ayesharamzan.20@gmail.com,(0z7OgGo*i,"OpenCV, image processing, OpenCV, CNN, CNN",Peshawar,Masters,Computer Vision Engineer,1,Contract,Onsite,"Teamwork, Adaptability, Problem Solving, Communication"
4820,Sunny,Gul,sunnygul.53@outlook.com,%KLAO8tYt0,"image processing, CNN, OpenCV, image processing",Peshawar,Bachelors,Computer Vision Engineer,1,Part-time,Onsite,"Adaptability, Teamwork"
4821,Karen,Hassan,karenhassan.20@outlook.com,c!Zt(JxV@9,"switching, DHCP, network configuration, DHCP",Peshawar,Bachelors,Network Administrator,4,Full-time,Remote,"Adaptability, Problem Solving, Teamwork, Communication"
4822,Mian,Jamil,mianjamil.60@outlook.com,M!7IuNy^Rh,"iOS, Kotlin, Android, Swift, Kotlin",Peshawar,PhD,Mobile App Developer,14,Contract,Onsite,"Problem Solving, Teamwork"
4823,Muhammad,Mohammad,muhammadmohammad.43@gmail.com,1sFy*7jU_X,"backend, web, JavaScript",Islamabad,PhD,Frontend Developer,17,Contract,Onsite,"Communication, Teamwork, Problem Solving, Adaptability"
4824,Umair,Naz,umairnaz.85@gmail.com,(ub7EpAe9Y,"security risk assessment, threat modeling, threat modeling, security risk assessment",Islamabad,Bachelors,Security Architect,4,Full-time,Remote,"Teamwork, Problem Solving, Communication, Adaptability"
4825,P.alizai,Shafique,p.alizaishafique.52@gmail.com,!O2fPe@$6!,"identity and access management, network security design, threat modeling, security compliance, network security design",Lahore,Bachelors,Security Architect,4,Contract,Onsite,Adaptability
4826,Saima,Siddiqui,saimasiddiqui.38@hotmail.com,%WLibKJT9q,"backend, HTML, web",Peshawar,Bachelors,Backend Developer,1,Internship,Onsite,"Problem Solving, Teamwork, Communication, Adaptability"
4827,Benish,Bilal,benishbilal.60@gmail.com,lH#W0^g3)5,"Scala, Scala, MapReduce, Scala, Spark, MapReduce",Sialkot,PhD,Big Data Engineer,7,Full-time,Onsite,"Problem Solving, Adaptability, Communication"
4828,Khudija,Saleh,khudijasaleh.39@outlook.com,R78vhqSq&O,"social engineering, web application security, web application security, exploit development",Hyderabad,Bachelors,Ethical Hacker,0,Contract,Onsite,"Communication, Problem Solving, Teamwork, Adaptability"
4829,Aruba,Kareem,arubakareem.10@outlook.com,cyK0Cys#@G,"hyperledger, blockchain, hyperledger",Gujranwala,PhD,Blockchain Developer,2,Part-time,Remote,"Teamwork, Problem Solving, Adaptability, Communication"
4830,Saad,Saeed,saadsaeed.66@hotmail.com,C*7wXxV%$_,"PMP, PMP, scrum, PRINCE2, agile",Bahawalpur,Masters,IT Project Manager,0,Internship,Remote,"Communication, Problem Solving"
4831,Shehzad,Allah,shehzadallah.29@hotmail.com,!59WfQ^IE1,"backend, CSS, frontend, backend, web",Sukkur,PhD,Frontend Developer,17,Contract,Remote,"Adaptability, Communication, Problem Solving"
4832,Aroush,Rauf,aroushrauf.23@outlook.com,&(tvMbi!m0,"backend, HTML, JavaScript, JavaScript, backend",Peshawar,Bachelors,Backend Developer,5,Part-time,Onsite,"Adaptability, Problem Solving, Communication, Teamwork"
4833,Fatima,Mehboob,fatimamehboob.78@outlook.com,L8mrH7Ii)D,"VPN, VPN, network monitoring, DHCP",Abbottabad,Masters,Network Administrator,8,Full-time,Onsite,"Adaptability, Teamwork, Problem Solving"
